local_folder,local_path,filename,detected_title,detected_author,isbn_10,isbn_13,doi,ocaid,lccn,year,publisher,ol_work_key,ol_edition_key,ol_title,ol_author,confidence,status,notes,candidates_json,create_record
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/1 Creacion y captura de valor para el desarrollo de proyectos de transporte-28feb.pdf,1 Creacion y captura de valor para el desarrollo de proyectos de transporte-28feb.pdf,Creación y captura de valor para el desarrollo de proyectos de transporte,Carlos Felipe Pardo; Juan Felipe Pinilla Pineda; Catalina Villegas; Adriana Hurtado; Gregor Wessels; Carlos A. Moreno; Patricia Calderón; Catalina Duarte,,9789804221279,,,,2019,CAF,,,Tratados de la Union Europea,Union Europea,1.000,CREATE_CANDIDATE,"Official CAF repository metadata and the publication copyright page verify canonical title, authors, publisher, year, document type, and checksum-valid ISBN","[{""work_key"": ""/works/OL40790458W"", ""title"": ""Tratados de la Union Europea"", ""author"": [""Union Europea""], ""score"": 0.508}, {""work_key"": ""/works/OL23342781W"", ""title"": ""Historia de la Unión Europea"", ""author"": [""Donato Fernández Navarrete""], ""score"": 0.502}, {""work_key"": ""/works/OL42872650W"", ""title"": ""Le agenzie dell'Unione europea"", ""author"": [""Jacopo Alberti""], ""score"": 0.487}, {""work_key"": ""/works/OL34924135W"", ""title"": ""Derecho civil de la unión Europea"", ""author"": [""María Dolores Díaz-AmBrona Bardadjí""], ""score"": 0.487}, {""work_key"": ""/works/OL22356629W"", ""title"": ""Curso de derecho de la Unión europea"", ""author"": [""Joaquín Alcaide Fernández"", ""Rafael Casado Raigón""], ""score"": 0.452}]",
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2019_TOD_Gentrification.pdf,2019_TOD_Gentrification.pdf,Transit-oriented development and gentrification: a systematic review,Miguel Padeiro; Ana Louro; Nuno Marques da Costa,,,10.1080/01441647.2019.1649316,,,2019,Informa UK Limited,,,,,1.000,VERIFIED_EXTERNAL,DOI metadata verifies a non-book publication; do not create it as an Open Library book,,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2021_DOTS_SantaFe.pdf,2021_DOTS_SantaFe.pdf,Valoración del entorno de una estación ferroviaria inactiva mediante estándar DOT: avance metodológico para el caso del Gran Santa Fe (Argentina),María Alejandra Saus; Andrés Ignacio Aguirre,,,10.5821/siiu.10156,,,2022,Universitat Politècnica de Catalunya,,,,,1.000,VERIFIED_EXTERNAL,DOI metadata verifies a non-book publication; do not create it as an Open Library book,,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2021_DOTS_tren_Santiago.pdf,2021_DOTS_tren_Santiago.pdf,"Estaciones como nodos y lugares: el potencial del tren para el desarrollo urbano orientado al transporte en Santiago, Chile",Giovanni Vecchio,,,10.22320/07183607.2021.24.43.08,,,2021,Universidad del Bio Bio,,,,,1.000,VERIFIED_EXTERNAL,DOI metadata verifies a non-book publication; do not create it as an Open Library book,,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2022_DOTS__Costa_Rica.pdf,2022_DOTS__Costa_Rica.pdf,Implementación del desarrollo orientado al transporte público en la Gran Área Metropolitana utilizando el tren urbano,Enoc Adolfo Araya Porras,,,,,,2022,Universidad de Costa Rica,,,,,1.000,CREATE_CANDIDATE,"Official Universidad de Costa Rica repository and local thesis title page verify the canonical title, author, institution, year, degree, and repository identifier",,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2022_DOTS_Salta.pdf,2022_DOTS_Salta.pdf,Plan de internacionalización de la ciudad de Salta mediante el desarrollo orientado al transporte,Ricardo Galindo Anaya-Ferrel,,,,,,2023,Universidad Siglo 21,,,No Plan B,Lee Child; Andrew Grant,1.000,CREATE_CANDIDATE,"Official university repository verifies the canonical title, author, institution, final-degree-work type, September 2023 issue date, and handle; the local title page is dated 2022","[{""work_key"": ""/works/OL27121628W"", ""title"": ""No Plan B"", ""author"": [""Lee Child"", ""Andrew Grant""], ""score"": 0.565}, {""work_key"": ""/works/OL1905313W"", ""title"": ""El plan infinito"", ""author"": [""Isabel Allende""], ""score"": 0.388}, {""work_key"": ""/works/OL16605567W"", ""title"": ""Running lean"", ""author"": [""Ash Maurya""], ""score"": 0.367}, {""work_key"": ""/works/OL1807517W"", ""title"": ""Principles of marketing"", ""author"": [""Philip Kotler"", ""Gary Armstrong"", ""John Saunders undifferentiated"", ""Veronica Wong"", ""Peggy H. Cunningham"", ""Valerie Trifts""], ""score"": 0.303}, {""work_key"": ""/works/OL19964945W"", ""title"": ""Project management"", ""author"": [""Harold Kerzner""], ""score"": 0.284}]",
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2022_Factores_BRT_Latam.pdf,2022_Factores_BRT_Latam.pdf,"Factores determinantes de la relación entre la localización  de las empresas, la dinámica del transporte público tipo BRT  y el desarrollo urbano",Diego Rafael Roberto Cabrera-Moya,,,10.24201/edu.v37i3.2048,,,2022,"El Colegio de Mexico, A.C.",,,,,1.000,VERIFIED_EXTERNAL,DOI metadata verifies a non-book publication; do not create it as an Open Library book,,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2023_BRT_Quito.pdf,2023_BRT_Quito.pdf,"Entorno urbano, densidad poblacional y uso del Sistema de Autobuses de Transporte Rápido en Quito",Alba Núñez,,,10.7764/eure.49.148.11,,,2023,Pontificia Universidad Catolica de Chile,,,,,1.000,VERIFIED_EXTERNAL,DOI metadata verifies a non-book publication; do not create it as an Open Library book,,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/2023_TODS_literature_review.pdf,2023_TODS_literature_review.pdf,Transportation Oriented Development Method: literature review,Julio Vega; Robinson Balcázar; Xavier Guerra,,,10.1088/1755-1315/1141/1/012002,,,2023,IOP Publishing,,,,,1.000,VERIFIED_EXTERNAL,DOI metadata verifies a non-book publication; do not create it as an Open Library book,,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Cidades - EMBARQ Brasil.pdf,DOTS Cidades - EMBARQ Brasil.pdf,DOTS Cidades: Manual de Desenvolvimento Urbano Orientado ao Transporte Sustentável,EMBARQ Brasil,,,,,,2015,EMBARQ Brasil,,,,,1.000,CREATE_CANDIDATE,"Government-hosted full publication and copyright page verify the canonical title, responsible organization, publisher, 2015 date, format, and pagination",,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS_Latam.pdf,DOTS_Latam.pdf,Desarrollo orientado al transporte: una evaluación de tendencias y oportunidades para América Latina,Daniel A. Rodríguez; Mario Durán Ortiz; Jason Hobbs; Francisca María Magdalena Rojas; Anne Hudson,,,,,,2021,Inter-American Development Bank,,,,,1.000,CREATE_CANDIDATE,"Official IDB publication and Dublin Core records verify the title, author, editors, publisher, November 2021 date, report number IDB-DP-00802, pagination, and DOI",,
DOTS América Latina,"5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/Economy, environment and culture in Latin America - David Edelman.pdf","Economy, environment and culture in Latin America - David Edelman.pdf","Economy, Environment & Culture in Latin America: A Comparative Study of National Planning in Brazil and Mexico",David J. Edelman; David J. Allor,,9786139845675,,,,2018,LAP Lambert Academic Publishing,,,,,1.000,CREATE_CANDIDATE,"University of Cincinnati author bibliography and bookseller authority data verify the title, both authors, publisher, May 2018 date, pagination, language, and checksum-valid ISBN",,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/Improving Coordination of Transportation and Land-Use Planning in Latin American Cities.pdf,Improving Coordination of Transportation and Land-Use Planning in Latin American Cities.pdf,Improving Coordination of Transportation and Land-Use Planning in Latin American Cities: overcoming the barriers,Arturo Ardila,,,,,,2006,"Universidad de los Andes, Transportation Studies Group",,,,,1.000,VERIFIED_NONBOOK,"Slide deck presented at Clean Air in Latin America, São Paulo, 2006; slide 1 verifies the title, the author and the Transportation Studies Group at Universidad de los Andes, and every slide footer repeats the event and year; no public archive copy was located, and slides are not an Open Library book",,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/Integración de transporte no motorizado y DOTS 2014.pdf,Integración de transporte no motorizado y DOTS 2014.pdf,Integración de Transporte no Motorizado y DOTS,Carlos Felipe Pardo; Patricia Calderón Peña,,9789585767454,,,,2014,Cámara de Comercio de Bogotá; Fundación Despacio,,,La Cámara de Comercio de Bogotá y sus publicaciones,María Teresa Ramírez Vargas,1.000,CREATE_CANDIDATE,"Official Cámara de Comercio de Bogotá repository and publication copy verify the title, authors, publishers, year, description, handle, and checksum-valid ISBN","[{""work_key"": ""/works/OL5380156W"", ""title"": ""La Cámara de Comercio de Bogotá y sus publicaciones"", ""author"": [""María Teresa Ramírez Vargas""], ""score"": 0.581}, {""work_key"": ""/works/OL2808225W"", ""title"": ""Historia de la Cámara de Comercio de Bogotá, 1878-1995"", ""author"": [""Juan Camilo Rodríguez Gómez""], ""score"": 0.567}, {""work_key"": ""/works/OL13453813W"", ""title"": ""Crónica de la fundación de la Cámara de Comercio de Bogotá"", ""author"": [""Jorge Casas Santamaría""], ""score"": 0.534}, {""work_key"": ""/works/OL19491758W"", ""title"": ""La reforma al Código de comercio"", ""author"": [""Colombia""], ""score"": 0.437}, {""work_key"": ""/works/OL12419319W"", ""title"": ""Congreso Nacional de Exportadores de 1968"", ""author"": [""Congreso Nacional de Exportadores, 2d, Bogotá 1968""], ""score"": 0.309}]",
DOTS América Latina,"5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/Managing the urban environment - Lima, Peru - David Edelman.pdf","Managing the urban environment - Lima, Peru - David Edelman.pdf","Managing the Urban Environment - Lima, Peru",David J. Edelman,,9786137341308,,,,2018,LAP LAMBERT Academic Publishing,,,Machine Learning for Medical Image Reconstruction,Florian Knoll; Andreas Maier; Daniel Rueckert; Jong Chul Ye,1.000,CREATE_CANDIDATE,Full book and checksum-valid ISBN verified visually on the local wraparound cover,"[{""work_key"": ""/works/OL20832535W"", ""title"": ""Machine Learning for Medical Image Reconstruction"", ""author"": [""Florian Knoll"", ""Andreas Maier"", ""Daniel Rueckert"", ""Jong Chul Ye""], ""score"": 0.313}, {""work_key"": ""/works/OL45252370W"", ""title"": ""Interview with Eva Arias, interviewed by Andrea Lluch, Lima, Peru"", ""author"": [""Eva Arias"", ""Andrea Lluch"", ""Harvard Business School""], ""score"": 0.294}, {""work_key"": ""/works/OL20667417W"", ""title"": ""Shape in Medical Imaging"", ""author"": [""Martin Reuter"", ""Christian Wachinger"", ""Hervé Lombaert"", ""Beatriz Paniagua"", ""Marcel Lüthi"", ""Bernhard Egger""], ""score"": 0.286}, {""work_key"": ""/works/OL20811294W"", ""title"": ""Information Management and Big Data"", ""author"": [""Juan Antonio Lossio-Ventura"", ""Denisse Muñante"", ""Hugo Alatrista-Salas""], ""score"": 0.274}, {""work_key"": ""/works/OL20850582W"", ""title"": ""String Processing and Information Retrieval"", ""author"": [""Travis Gagie"", ""Alistair Moffat"", ""Gonzalo Navarro"", ""Ernesto Cuadros-Vargas""], ""score"": 0.272}]",
DOTS América Latina,"5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/Managing the urban environment - Santo Domingo, DomRep - David Edelman.pdf","Managing the urban environment - Santo Domingo, DomRep - David Edelman.pdf","Managing the Urban Environment - Santo Domingo, the Dominican Republic",David J. Edelman,,9786139446896,,,,2019,LAP LAMBERT Academic Publishing,,,Keystone XL Project Executive Summary,United Government; Michael McGreer,1.000,CREATE_CANDIDATE,Full book and checksum-valid ISBN verified visually on the local wraparound cover,"[{""work_key"": ""/works/OL40664230W"", ""title"": ""Keystone XL Project Executive Summary"", ""author"": [""United Government"", ""Michael McGreer""], ""score"": 0.601}, {""work_key"": ""/works/OL20340711W"", ""title"": ""An Executive Summary of Dan Hurley's 'Smarter"", ""author"": [""A. D. Thibeault""], ""score"": 0.542}, {""work_key"": ""/works/OL41519940W"", ""title"": ""OJJDP Family Listening Sessions Executive Summary"", ""author"": [""U. S. Department U.S. Department of Justice""], ""score"": 0.507}, {""work_key"": ""/works/OL41021014W"", ""title"": ""Reusable Centaur Study, Volume 1 : Executive Summary"", ""author"": [""Convair"", ""Drew Granston""], ""score"": 0.507}, {""work_key"": ""/works/OL40973245W"", ""title"": ""Executive Summary of Jaron Lanier's 'Who Owns the Future?'"", ""author"": [""A. D. Thibeault""], ""score"": 0.472}]",
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/Rodriguez Vergel 2014Mar13 BRT-OD Bogota Quito.pdf,Rodriguez Vergel 2014Mar13 BRT-OD Bogota Quito.pdf,Desarrollo urbano orientado a los sistemas de transporte público masivo tipo BRT (Bus Rapid Transit) en Quito y Bogotá,Daniel A. Rodríguez; Erik Vergel; William Fernando Camargo Triana,,,,,,2014,Lincoln Institute of Land Policy,,,,,1.000,CREATE_CANDIDATE,"Official Lincoln Institute working-paper copy verifies the title, authors and supporting author, publisher, 2014 date, and product code WP14DR1SP",,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/s5.pdf,s5.pdf,"¿Es la densidad suficiente? Análisis de la relación entre la densidad poblacional y la demanda de pasajeros en los sistemas de transporte público masivo tipo BRT (Bus Rapid Transit) en Curitiba, Quito y Bogotá",C. Erik Vergel-Tovar,,,,,,2019,International Institute for Environment and Development–Latin America,,,,,1.000,VERIFIED_NONBOOK,"Author CV and journal issue references verify the canonical title, author, journal, issue 90, August 2019 date, and article format",,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/TOD manual spanish.pdf,TOD manual spanish.pdf,Manual: Desarrollo Orientado al Transporte Sustentable (DOTS),Centro de Transporte Sustentable de México A.C.,,,,,,2010,Centro de Transporte Sustentable de México A.C.,,,,,1.000,ALTERNATE_EDITION,Image-only full Spanish manual; cover and contents match the verified split-section publication,,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/U Andes David Melendez Th II  Eng 8 Final.pdf,U Andes David Melendez Th II  Eng 8 Final.pdf,Estimation of a Location Model of Land Uses in the City of Bogotá for the Assessment of a Transit-Oriented Development (TOD) Scheme in a BRT Corridor,David Francisco Meléndez Guevara,,,,,,2014,Universidad de los Andes,,,,,1.000,CREATE_CANDIDATE,"Local thesis title and approval pages verify the canonical title, author, institution, January 2014 date, degree, adviser, and document type; the national RedCol index independently lists this Universidad de los Andes thesis and year",,
DOTS América Latina,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/VergelTovar-Busrapidtransit-2022.pdf,VergelTovar-Busrapidtransit-2022.pdf,Bus rapid transit impacts on land uses and development over time in Bogotá and Quito,C. Erik Vergel-Tovar; Daniel A. Rodriguez,,,10.2307/48719780,,,2022,Center for Transportation Studies,,,,,0.948,VERIFIED_EXTERNAL,Near-exact long-title search recovered authoritative Crossref DOI metadata for a non-book publication,,
DOTS Colombia,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/2019_DOTS_Una prospectiva para Colombia.pdf,2019_DOTS_Una prospectiva para Colombia.pdf,Desarrollo Orientado al Transporte Sostenible (DOTS): Una prospectiva para Colombia,Julián Rodrigo Quintero González,,,,,,2019,Universidad Nacional de Colombia,,,,,1.000,VERIFIED_NONBOOK,"Official Bitácora Urbano Territorial record verifies the title, author, publisher, year, volume, issue, pages, and DOI; this is a journal article rather than a book",,
DOTS Colombia,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/2019_Potencial_DOTS_TM.pdf,2019_Potencial_DOTS_TM.pdf,"Potencial del Desarrollo Orientado al Transporte como transformador urbano. Caso de estudio: Transmilenio, Bogotá, Colombia, 2019",Paola M. Cavadía Álvarez,,,,,,2019,Universitat de Barcelona,,,,,1.000,CREATE_CANDIDATE,"Treball de fi de màster for the Màster en Planificació Territorial i Gestió Ambiental, Universitat de Barcelona through the Centro Universitario Internacional de Barcelona (UNIBA), tutor Verónica I. Quiroz López; the UB repository record at handle 2445/140558 (file TFM_Cavadia_Paola.pdf) matches the local PDF, whose cover is dated Barcelona, 30 July 2019",,
DOTS Colombia,"5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/2021-Ciudad, transporte y genero-MFP.pdf","2021-Ciudad, transporte y genero-MFP.pdf","Ciudad, transporte y género: la movilidad urbana en el desarrollo sostenible de Villavicencio",María Fernanda Parra Mosquera,,,,,,2021,Universidad de los Andes,,,,,1.000,CREATE_CANDIDATE,"Colombian national repository aggregator and Universidad de los Andes handle record verify the canonical title, author, institution, year, resource type, and repository identifier",,
DOTS Colombia,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/2021_Potencial_DOTS.pdf,2021_Potencial_DOTS.pdf,Evaluando el potencial del desarrollo orientado al transporte considerando las preferencias y percepciones de los ciudadanos,Verónica Meza Llinás,,,,,,2021,Universidad del Norte,,,,,1.000,CREATE_CANDIDATE,"Despite the local filename this is not a Transmilenio DOTS study: the title page and project sheet identify a Magíster en Ingeniería Civil thesis by Verónica Meza Llinás, tutor Julián Alberto Arellana Ochoa, Universidad del Norte, Barranquilla, December 2021; the Manglar repository record confirms title, author and year",,
DOTS Colombia,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/2022_Analytics_tool_Simulated_DOTS.pdf,2022_Analytics_tool_Simulated_DOTS.pdf,A SPATIO-TEMPORAL VISUAL ANALYTICS TOOL FOR SIMULATED TRANSPORT ORIENTED-LAND USE URBAN PLANNING DATA,L. Merchan Zorro; A. A. Vivas Meza; O. D. Bautista Acosta; H. E. Castro Barrera; J. R. Peña; L. A. Guzman; J. T. Hernandez,,,10.5194/isprs-archives-XLVIII-4-W5-2022-113-2022,,,2022,Copernicus GmbH,,,,,1.000,VERIFIED_EXTERNAL,DOI metadata verifies a non-book publication; do not create it as an Open Library book,,
Bogota 21 Transit-oriented Metropolis,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Bogota 21 Transit-oriented Metropolis/Bogota 21 engish digital 31-10-12.pdf,Bogota 21 engish digital 31-10-12.pdf,"Bogotá 21: Towards a World-Class, Transit-Oriented Metropolis",Gregor Wessels; Carlos Felipe Pardo; Juan Pablo Bocarejo,,9789585767409,,,,2012,Fundación Despacio,,,,,1.000,CREATE_CANDIDATE,Full English publication; ISBN and coordinating lead authors verified on the copyright page,,
Bogota 21 Transit-oriented Metropolis,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Bogota 21 Transit-oriented Metropolis/Bogota 21 espanol digital 31-10-12.pdf,Bogota 21 espanol digital 31-10-12.pdf,Bogotá 21: Hacia una Metrópoli de Clase Mundial Orientada al Transporte Público,Gregor Wessels; Carlos Felipe Pardo; Juan Pablo Bocarejo,,9789585767409,,,,2012,Fundación Despacio,,,,,1.000,ALTERNATE_EDITION,Full Spanish language edition of the same intellectual work; ISBN and authors verified in the local PDF,,
Bogota 21 Transit-oriented Metropolis,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Bogota 21 Transit-oriented Metropolis/Bogota 21_Towards a worldclass transit-oriented Metropolis.pdf,Bogota 21_Towards a worldclass transit-oriented Metropolis.pdf,"Bogotá 21: Towards a World-Class, Transit-Oriented Metropolis",Gregor Wessels; Carlos Felipe Pardo; Juan Pablo Bocarejo,,9789585767409,,,,2012,Fundación Despacio,,,,,1.000,DUPLICATE_LOCAL,Byte-identical local PDF; verified metadata links it to the same intellectual work,,
Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO),5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Diagnóstico del marco de política para proyectos DOTS en Colombia .pdf,Diagnóstico del marco de política para proyectos DOTS en Colombia .pdf,Informe 3: Diagnóstico del marco de política en Colombia para el desarrollo de proyectos DOTS,Consorcio SIGMA Gestión de Proyectos – Despacio,,,,,,2019,Center for Clean Air Policy (CCAP); Findeter,,,,,1.000,CREATE_CANDIDATE,"Cover verifies 'INFORME 3: DIAGNÓSTICO DEL MARCO DE POLÍTICA EN COLOMBIA PARA EL DESARROLLO DE PROYECTOS DOTS - V2', dated 17 October 2019, presented to CCAP and Findeter by the Consorcio SIGMA GP - Despacio under the consultancy 'Formulación de los lineamientos y recomendaciones de política para la implementación de iniciativas DOTS en Colombia'; the Despacio project page confirms the client, the consortium and the March 2019 to October 2020 period",,
Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO),5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Lineamientos para una política nacional DOTS_Executive_Summary.pdf,Lineamientos para una política nacional DOTS_Executive_Summary.pdf,Guidelines for a National DOTS Policy in Colombia,Consorcio SIGMA Gestión de Proyectos – Despacio,,,,,,2020,Findeter,,,,,1.000,ALTERNATE_EDITION,"English-language executive summary carrying the same sections, objectives and four strategic proposals as the published Spanish edition; an alternate-language edition of the same intellectual work",,
Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO),5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Lineamientos para una política nacional DOTS_Resumen Ejecutivo.pdf,Lineamientos para una política nacional DOTS_Resumen Ejecutivo.pdf,Lineamientos para una Política Nacional de Desarrollo Orientado al Transporte Sostenible (DOTS),Consorcio SIGMA Gestión de Proyectos – Despacio,,,,,,2020,Findeter,,,Doxatismos para una política autopoiética sin fin,Jorge León Casero,1.000,CREATE_CANDIDATE,"Designed, published executive summary; the Findeter institutional repository record at handle 001/9617, dated August 2020, confirms the title and corporate publisher, and matches the Colombia TOD-NAMA / NAMA Facility / CCAP / CIUDAT credit line printed inside the local PDF","[{""work_key"": ""/works/OL34733916W"", ""title"": ""Doxatismos para una política autopoiética sin fin"", ""author"": [""Jorge León Casero""], ""score"": 0.455}]",
PMMS Bogota 2023,"5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Bogotá/PMMS Bogota 2023/Decreto 497 de 2023 Alcaldía Mayor de Bogotá, D.C_.pdf","Decreto 497 de 2023 Alcaldía Mayor de Bogotá, D.C_.pdf","Decreto 497 de 2023, por el cual se adopta el Plan de Movilidad Sostenible y Segura (PMSS) para Bogotá Distrito Capital y se dictan otras disposiciones","Alcaldía Mayor de Bogotá, D.C.",,,,,,2023,"Secretaría Jurídica Distrital, Alcaldía Mayor de Bogotá, D.C.",,,,,1.000,VERIFIED_NONBOOK,"Browser capture taken 25 January 2024 of the Régimen Legal de Bogotá record: expedition date 26 October 2023, in force 28 October 2023, published in Registro Distrital 7845 of 27 October 2023; a municipal decree, not an Open Library book",,
PMMS Bogota 2023,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Bogotá/PMMS Bogota 2023/DTS.pdf,DTS.pdf,Documento Técnico de Soporte del Plan de Movilidad Sostenible y Segura de Bogotá D.C.,Secretaría Distrital de Movilidad de Bogotá,,,,,,2023,Secretaría Distrital de Movilidad de Bogotá,,,,,1.000,CREATE_CANDIDATE,"1,395-page technical support document issued with Decreto 497 de 2023 and published in Registro Distrital 7845 of October 2023; the internal reference DPM-009-2023 and the Secretaría Distrital de Movilidad masthead verify the responsible entity; movilidadbogota.gov.co could not be reached from this network, while the adopting decree page at alcaldiabogota.gov.co responded",,
Acuerdo,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Bogotá/POT Bogotá 2022- Documentos relevantes DOTS/Acuerdo/proyecto-de-acuerdo-pot-2021_concejo.pdf,proyecto-de-acuerdo-pot-2021_concejo.pdf,"Proyecto de Acuerdo del Plan de Ordenamiento Territorial de Bogotá D.C. presentado al Concejo de Bogotá, septiembre de 2021","Alcaldía Mayor de Bogotá, D.C.; Secretaría Distrital de Planeación",,,,,,2021,Concejo de Bogotá D.C.,,,,,1.000,VERIFIED_NONBOOK,"463-page draft agreement filed with the Concejo de Bogotá in September 2021, later superseded by Decreto Distrital 555 de 2021; a legislative bill rather than a published book; sdp.gov.co did not respond from this network",,
Carto,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Bogotá/POT Bogotá 2022- Documentos relevantes DOTS/Carto/cg-7_actuaciones_estrategicas.pdf,cg-7_actuaciones_estrategicas.pdf,CG-7 Actuaciones Estratégicas,Secretaría Distrital de Planeación de Bogotá,,,,,,2021,Secretaría Distrital de Planeación de Bogotá,,,,,1.000,VERIFIED_NONBOOK,"Official POT map/document, not a book",,
DTS,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Bogotá/POT Bogotá 2022- Documentos relevantes DOTS/DTS/anexo28-guia_formulacion_actuaciones_estrategicas.pdf,anexo28-guia_formulacion_actuaciones_estrategicas.pdf,"Documento Técnico de Soporte del Plan de Ordenamiento Territorial de Bogotá D.C., julio de 2021",Secretaría Distrital de Planeación de Bogotá,,,,,,2021,Secretaría Distrital de Planeación de Bogotá,,,,,1.000,PARENT_COMPONENT,"Cover page reads 'DOCUMENTO TÉCNICO DE SOPORTE - Anexo 28. Guía de formulación de las Actuaciones Estratégicas - Julio 2021'; One of seven local volumes and annexes of a single July 2021 technical support document, not a separate book; a September 2021 copy of Libro I is mirrored at concejodebogota.gov.co, and sdp.gov.co did not respond from this network",,
DTS,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Bogotá/POT Bogotá 2022- Documentos relevantes DOTS/DTS/anexo29-actuacion_estrategica_reverdecer_sur.pdf,anexo29-actuacion_estrategica_reverdecer_sur.pdf,"Documento Técnico de Soporte del Plan de Ordenamiento Territorial de Bogotá D.C., julio de 2021",Secretaría Distrital de Planeación de Bogotá,,,,,,2021,Secretaría Distrital de Planeación de Bogotá,,,,,1.000,PARENT_COMPONENT,"Cover page reads 'DOCUMENTO TÉCNICO DE SOPORTE - Anexo 29. Actuación Estratégica Reverdecer del Sur - Julio 2021'; One of seven local volumes and annexes of a single July 2021 technical support document, not a separate book; a September 2021 copy of Libro I is mirrored at concejodebogota.gov.co, and sdp.gov.co did not respond from this network",,
DTS,5 DOT y planeación urbana (Gregor Wessels)/DOTS América Latina/DOTS Colombia/Proyecto Política nacional DOTS (CCAP-SIGMA-DESPACIO)/Bogotá/POT Bogotá 2022- Documentos relevantes DOTS/DTS/dts_libroi_componente_general.pdf,dts_libroi_componente_general.pdf,"Documento Técnico de Soporte del Plan de Ordenamiento Territorial de Bogotá D.C., julio de 2021",Secretaría Distrital de Planeación de Bogotá,,,,,,2021,Secretaría Distrital de Planeación de Bogotá,,,,,1.000,PARENT_COMPONENT,"Cover page reads 'DOCUMENTO TÉCNICO DE SOPORTE - Libro 1. Componente General - Julio 2021'; One of seven local volumes and annexes of a single July 2021 technical support document, not a separate book; a September 2021 copy of Libro I is mirrored at concejodebogota.gov.co, and sdp.gov.co did not respond from this network",,
